groupId,artifactId
io.cattle,cattle-iaas-logic-common
org.teiid.connectors,translator-salesforce-34
com.graphicsfuzz,graphicsfuzz
oliv.raspi.coffee,ADC
au.com.dius,pact-jvm-provider-junit
org.apache.directory.shared,shared-asn1-codec
io.quarkus,quarkus-resteasy-common
org.jclouds.api,cloudservers
org.springframework.boot,spring-boot-starter-artemis
ch.qos.logback.contrib,logback-json-classic
org.apache.shardingsphere,shardingsphere-infra-context
org.springframework.cloud,spring-cloud-gateway-webflux
org.opencastproject,opencast-list-providers-service
org.apache.shardingsphere,shardingsphere-encrypt-spring-namespace
org.openhab.core.bundles,org.openhab.core.automation.module.script.rulesupport
org.hipparchus,hipparchus-geometry
com.tinkerpop.gremlin,gremlin-test
org.apache.felix,org.apache.felix.gogo.shell
com.amazonaws,aws-java-sdk-cognitosync
io.quarkus,quarkus-apache-httpclient
ddf.platform,resource-bundle-locator
org.arquillian.reporter,arquillian-reporter-impl
com.consol.citrus,citrus-remote-server
org.csa.rstb,rstb-io
org.springframework.data,spring-data-commons-core
com.github.qiujiayu,autoload-cache-script-api
com.google.api.grpc,grpc-google-common-protos
org.apache.plc4x,plc4j-spi
org.forgerock.ce.openam,openam-authz-filter
org.apache.james,blob-memory-guice
org.apache.xmlgraphics,batik-util
org.openhab.core.bundles,org.openhab.core.model.script
software.amazon.awssdk,cloudtrail
org.jenkins-ci.plugins,git
com.amazonaws,aws-java-sdk-events
de.tudarmstadt.ukp.clarin.webanno,webanno-model-export
com.fifesoft,autocomplete
cn.springcloud.gray,spring-cloud-gray-mock
org.apache.jackrabbit,jackrabbit-perf-base
com.vladsch.flexmark,flexmark-util-collection
fish.payara.server.internal.load-balancer,load-balancer-admin
org.camunda.bpm,camunda-engine-spring
software.amazon.awscdk,rds
com.github.jknack,handlebars-markdown
de.metas.material,metasfresh-material-cockpit
io.gravitee.common,gravitee-common
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-persistence-jdo-dn5
com.lexicalscope.jewelcli,jewelcli
org.beetl,beetl-core
org.graphfoundation.ongdb,server-api
com.epam.jdi,jdi-http
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-sentence-sv-maxent
io.joyrpc,joyrpc-proxy-bytebuddy
com.hazelcast.samples.jet,jet-trade-source
io.quarkus,quarkus-agroal-spi
fmath,fmath-latex-mathml
org.apache.brooklyn,brooklyn-utils-test-support
org.forgerock.openam,openam-token-service-sts
software.amazon.awssdk,appconfig
edu.illinois.cs.cogcomp,illinois-comma
org.apache.nifi.registry,nifi-registry-revision-entity-model
com.qcadoo.mes,mes-plugins-production-lines
de.rtner,PBKDF2
com.pokebattler,POGOProtos
org.sakaiproject.kernel.component.api,sakai-component-manager
org.apache.nifi,nifi-ssl-context-service-api
org.kaazing,gateway.transport.nio
edu.illinois.cs.cogcomp,illinois-sl
com.calendarfx,view
org.opendaylight.controller,benchmark-api
com.sonatype.clm,com.sonatype.clm.dto.model
org.mengyun,tcc-transaction-dubbo-capital-api
org.apache.activemq,activemq-ra
org.inventivetalent,hologramapi
org.apache.camel.quarkus,camel-quarkus-infinispan
it.geosolutions.jaiext.vectorbin,jt-vectorbin
org.locationtech.geowave,geowave-datastore-cassandra
software.amazon.awssdk,appstream
org.kurento,kurento-repository-internal
org.carlspring.strongbox,strongbox-rest-client
org.nuxeo.ecm.platform,nuxeo-platform-io-api
org.apache.archiva,metadata-repository-api
com.structurizr,structurizr-plantuml
org.wildfly,wildfly-clustering-marshalling-spi
xyz.gianlu.librespot,librespot-sink
com.opencsv,opencsv
io.cattle,cattle-framework-db-loader
org.sblim.wbem,sblimCIMClient
fish.payara.server.internal.test-utils,utils-ng
org.apache.hop,hop-action-abort
com.ibm.fhir,fhir-notification
org.glassfish.main.admin,admin-util
org.apache.tez,tez-tools
com.jnape.palatable,traitor
org.apache.dolphinscheduler,dolphinscheduler-common
org.openjdk.jmc,org.openjdk.jmc.console.ui.subscriptions
velocity,velocity-dep
org.apache.dubbo,dubbo-rpc-dubbo
com.cedarsoft,guice-annotations
org.jlinda,jlinda-core
org.apache.hop,hop-transform-sort
com.twelvemonkeys.imageio,imageio-clippath
com.tunnelvisionlabs,antlr4
org.eclipse.jkube,kubernetes-maven-plugin
org.kaazing,specification.tcp
org.bytesoft,bytetcc-supports
org.apache.shardingsphere,shardingsphere-db-protocol-postgresql
org.apache.camel,camel-infinispan
org.hoteia.qalingo,qalingo-api-core-drools
org.nuxeo.runtime,nuxeo-runtime-kv
org.ops4j.pax.web.itest,pax-web-itest-common
rome,rome-modules
org.openhab.addons.bundles,org.openhab.persistence.dynamodb
org.apache.flume.flume-ng-sinks,flume-ng-morphline-solr-sink
org.eclipse.ditto,ditto-internal-utils-ddata
org.codehaus.groovy,groovy-sql
org.sakaiproject,sakai-chat-impl
org.restcomm.protocols.ss7.isup,isup-api
net.sourceforge,jashi
io.cucumber,cucumber-java
io.quarkus,quarkus-junit5
com.github.drtrang,druid-spring-boot-actuator-starter
io.reactivex,rxjava-guava
com.google.dagger,dagger-gwt
com.amazonaws,aws-java-sdk-forecast
com.carl.auth,sso-support-single-login
org.apache.sandesha2,sandesha2-core
org.apache.camel.quarkus,camel-quarkus-stax
io.helidon.health,helidon-health
de.tudarmstadt.ukp.inception.app,inception-layer-docmetadata
com.salesforce,phoenix-hadoop-compat
org.pentaho.reporting.library,libdocbundle
cn.springcloud.gray,spring-cloud-gray-plugin-event-longpolling
com.github.olivergondza.dumpling,dumpling
org.c02e.jpgpj,jpgpj
com.sun.faces.test.servlet30,contractExtendedRed
org.glassfish.external,management-api
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.arktools-model-tagger-en-default
org.forgerock.opendj,opendj-ldap-sdk
org.apache.james,apache-james-mailbox-deleted-messages-vault
org.apache.camel,camel-chunk
it.geosolutions,geoserver-manager
org.mvndaemon.mvnd.test.upgrades-in-bom,upgrades-in-bom-hello
urbanophile,java-getopt
com.amazonaws,aws-java-sdk-codecommit
org.apache.samza,samza-api
org.assertj,assertj-swing-testng
org.mvndaemon.mvnd,mvnd-daemon
org.apache.shardingsphere,shardingsphere-readwrite-splitting-spring-boot-starter
io.helidon.webserver,helidon-webserver-netty
org.restcomm.protocols.ss7.cap,cap-api
javax.sip,jain-sip-api
org.apache.camel.quarkus,camel-quarkus-support-google-http-client-deployment
io.helidon.security,helidon-security-annotations
org.apache.camel.quarkus,camel-quarkus-xml-jaxb-deployment
com.google.cloud,pubsublite-kafka
org.wildfly.swarm,swarmtool
org.testcontainers,influxdb
io.thorntail,naming
org.apache.felix,org.apache.felix.cm.json
org.codice.ddf.spatial,spatial-ogc-api
mockit,jmockit
org.restlet.dev,org.restlet.ext.openid
org.springframework.ide.vscode,language-server-test-harness
org.apache.flink,flink-core
org.nuxeo.ecm.core,nuxeo-core-storage-sql
org.kie.kogito,drools-compiler
org.springframework.shell,spring-shell-core-test-support
org.sonatype.goodies,goodies-common
com.vaadin,flow-test-common
com.microsoft.azure.containerservice-2017-08-31,azure-mgmt-containerservice
org.jboss.forge.addon,scaffold-spi
com.atomikos,atomikos-util
qunar.tc.bistoury,bistoury-agent
org.jboss.errai,errai-jaxrs-provider
com.hubspot.dropwizard,dropwizard-guice
org.csanchez.jenkins.plugins,kubernetes
org.opennms.features.vaadin-components,header
org.apache.camel,camel-twitter
com.codenvy.cli,cli-shell-branding
org.grails,grails-web-mvc
org.opensmpp,opensmpp-core
org.openhab.binding,org.openhab.binding.jointspace
com.hubspot,HorizonCore
org.moditect.layrry.it,it-bar
org.acme,quarkus-quickstart-multimodule-lib
org.apache.jena,jena-querybuilder
org.apache.hyracks,algebricks-compiler
io.seata,seata-serializer-hessian
com.blazegraph,bigdata-core-test
com.publiccms,publiccms-common
de.gsi.math,chartfx-math
fish.payara.server.internal.payara-appserver-modules,payara-rest-endpoints
org.apache.hop,hop-action-snmptrap
org.geoserver.community.backuprestore,gs-backup-restore-rest
io.confluent,kafka-avro-serializer
gov.nasa.arc.mct,tableViews
fr.treeptik,cu-docker-api
org.apache.streampipes,streampipes-sdk
eu.verdelhan,ta4j
org.openhab.addons.bundles,org.openhab.binding.avmfritz
vg.civcraft.mc.citadel,Citadel
org.apache.httpcomponents,httpcore
sia,tacocloud-ui
org.apache.archiva.redback,redback-rbac-memory
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-rnn
org.xwiki.platform,xwiki-platform-jodatime
ru.ydn.wicket.wicket-orientdb,wicket-orientdb
org.weasis.core,weasis-core-ui
org.wso2.andes.wso2,andes-client
org.wso2.carbon,org.wso2.carbon.registry.api
org.graalphp.parser,php-parser
org.mayocat.shop,mayocat-shop-cart-api
org.apache.tajo,tajo-metrics
org.optaplanner,optaplanner-quarkus-deployment
org.xml-cml,cmlxom
org.apache.bval,bval-jsr303
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.script.library.v1
org.apache.iceberg,iceberg-api
org.lappsgrid,serialization
org.wildfly.wildfly-http-client,wildfly-http-client-common
org.commonmark,commonmark-ext-gfm-strikethrough
pl.altkom.asc.lab.micronaut.poc,dashboard-service-api
com.amazonaws,aws-xray-recorder-sdk-aws-sdk-instrumentor
cn.hutool,hutool-db
com.xkcoding,nacos-config
org.mule.runtime,mule-api
ddf.security.core,security-core-impl
info.archinnov,integration-test-2_1
info.archinnov,integration-test-2_2
org.neo4j,neo4j-import-tool
org.javadelight,delight-nashorn-sandbox
de.mirkosertic.bytecoder,java.logging
io.restx,restx-specs-tests-java8
de.symeda.sormas,sormas-backend
org.webjars.npm,url-search-params-polyfill
com.mysema.commons,mysema-commons-lang
org.apache.beam,beam-examples-java
org.wso2.am,org.wso2.am.styles
com.github.napp-com,kaptcha
org.bstats,bstats-bukkit-lite
org.javalite,activejdbc
org.locationtech.geowave,geowave-adapter-raster
org.nutz,nutzboot-starter-tomcat
org.hibernate,hibernate-hikaricp
ddf.platform.error,platform-error-impl
com.spotify,folsom-elasticache
com.hazelcast.samples.serialization.benchmarks,serialization-benchmarks-common
io.trino.orc,orc-protobuf
org.apache.nifi,nifi-hdfs-processors
org.apache.cxf.karaf,cxf-karaf-commands
org.acme,quarkus-quickstart-multimodule-html
org.apache.tajo,tajo-storage-hbase
net.objectlab.kit,datecalc-common
software.amazon.awssdk,amp
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.consent.mgt
com.github.yasserg,jforests
org.opencastproject,opencast-statistics-service-api
org.apache.camel.quarkus,camel-quarkus-twitter-deployment
org.apache.hadoop,hadoop-kafka
com.googlecode.wicket-jquery-ui,wicket-kendo-ui
org.wso2.carbon.mediation,org.wso2.carbon.event.sink.config
es.gob.afirma,afirma-crypto-odf
io.kotest,kotest-property-jvm
org.xwiki.platform,xwiki-platform-tag-test-pageobjects
io.zeebe,zeebe-test-container
fish.payara.server.internal.admingui,console-plugin-service
org.apache.archiva,archiva-test-mocks
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.email.template.common
org.sakaiproject,sakai-chat-api
io.quarkus,quarkus-project-core-extension-codestarts
org.keycloak,keycloak-core
org.codice.ddf.spatial,spatial-geocoding-offline-catalog
org.cloudfoundry,cloudfoundry-operations
org.apache.rocketmq,rocketmq-spring-boot-starter
com.alibaba.nacos,nacos-example
org.opennms.dependencies,org.opennms.dependencies.jcifs-shaded
io.helidon.logging,helidon-logging-common
io.fabric8,fabric8-maven-plugin-generator-wildfly-swarm
org.esa.s1tbx,s1tbx-op-calibration-ui
site.ycsb,mongodb-binding
org.pentaho.reporting.engine,classic-extensions-xpath
org.wso2.carbon.governance,org.wso2.carbon.governance.registry.extensions
com.github.database-rider,rider-junit5
com.illposed.osc,javaosc-core
org.apache.camel,camel-iec60870
com.splicemachine,splice_si_api
com.browserup,browserup-proxy-core
org.pentaho.reporting.library,libloader
edu.illinois.cs.cogcomp,illinois-inference
org.nuxeo.ecm.core,nuxeo-core-management-jtajca
org.dromara,hmily-repository-spi
org.apache.servicecomb.demo,demo-zeroconfig-schemadiscovery-registry-server
io.javaoperatorsdk,operator-framework-samples-common
org.opencastproject,opencast-admin-ui-index
org.wildfly.swarm,infinispan-modules
org.sakaiproject.common,sakai-privacy-api
org.openhab.core.bundles,org.openhab.core.config.discovery
org.apache.james,james-server-task-json
org.opsliframework.boot,opsli-core
org.nuxeo.utils,nuxeo-target-platforms-io
io.cattle,cattle-simulator-storage
org.mobicents.media,concurrent
org.apache.servicemix.specs,org.apache.servicemix.specs.activation-api-1.2.1
org.opencb.opencga,opencga-storage-core
org.drools,drools-decisiontables
org.apache.archiva.redback,redback-keys-api
com.jgoodies,forms
io.prestosql.cassandra,cassandra-driver
com.alibaba,dubbo-cluster
com.networknt,rest-command
de.tudarmstadt.ukp.clarin.webanno,webanno-api
io.hetu.core,presto-local-file
io.helidon.grpc,io.grpc
org.junit.platform,junit-platform-console
com.sun.faces.test.servlet30,contractBasicJar
org.gephi,processor-plugin-ui
org.openhab.binding,org.openhab.binding.configadmin
org.springframework.cloud,spring-cloud-stream-binder-test
io.nuls.ledger-module,ledger-utxo-storage
gov.nsa.datawave.microservice,accumulo-api
org.simpleflatmapper,sfm-jdbc
io.cucumber,html-formatter
org.openrdf.sesame,sesame-queryparser-sparql
com.yiqiniu.easytrans.demos,logredis-wallet-service
tomcat,naming-common
org.apache.stratos,org.apache.stratos.cep300.extension
org.locationtech.geowave,geowave-service-api
org.apache.xmlgraphics,batik-test-svg
io.rest-assured,scala-support
org.apache.nifi.minifi,minifi-c2-provider-cache
org.geotools.schemas,samplingSpatial-2.0
com.yahoo.vespa,service-monitor
org.easymock,easymock
org.apache.shenyu,shenyu-examples-dubbo-api
org.apache.camel.quarkus,camel-quarkus-mail-deployment
com.alibaba.csp,sentinel-annotation-quarkus-adapter
com.connorlinfoot,ActionBarAPI
edu.isi,karma-mr
software.amazon.awssdk,kinesisvideo
com.google.cloud.bigdataoss,util
org.wso2.identity,org.wso2.stratos.identity.dashboard.ui
org.apache.tomee,openejb-core
com.github.yuanrw.im,user-status
org.kie.kogito,kogito-addons-quarkus-mail
org.apache.commons,commons-collections4
com.android.tools.ddms,ddmlib
io.reinert.requestor.impl,requestor-gdeferred
edu.illinois.cs.cogcomp,illinois-md
com.github.larseckart,tcr-extension
org.nuxeo.ecm.platform,nuxeo-platform-directory-core
io.syndesis.server,server-credential
com.vip.platform.middleware,vms
org.apache.logging.log4j,log4j-kafka
com.twitter.elephantbird,elephant-bird-hadoop-compat
org.geoserver.community,gs-cov-json
com.ctrip.framework,vi-core
org.eclipse.vorto,mapping-converter-binary
io.helidon.integrations.vault.secrets,helidon-integrations-vault-secrets-kv1
org.apache.camel.quarkus,camel-quarkus-elsql
org.apache.skywalking,library-server
com.vaadin,flow-server-production-mode
org.apache.maven.shared,file-management
io.helidon.integrations.vault.secrets,helidon-integrations-vault-secrets-kv2
co.elastic.apm,apm-process-plugin
ch.cyberduck,profiles
org.eclipse.rdf4j,rdf4j-sail-extensible-store
org.ofdrw,ofdrw-sign
com.englishtown.vertx,vertx-guice
org.xwiki.platform,xwiki-platform-configuration-default
org.jboss.shrinkwrap.resolver,shrinkwrap-resolver-impl-maven
org.apache.nifi,nifi-hbase_1_1_2-client-service
io.prestosql,presto-raptor-legacy
com.sun.grizzly,grizzly-utils
me.superblaubeere27,obfuscator
org.apache.openejb,openejb-client
com.vaadin,flow-lit-template
org.apache.skywalking,apm-toolkit-trace
jboss.seam,jboss-seam-debug
com.graphql-java-kickstart,graphql-java-tools
org.opennms.features,vaadin-dashboard
org.geotools,gt-gml-geometry-streaming
org.apache.aries.async,org.apache.aries.async.impl
org.aoju,bus-office
org.eclipse.jetty.toolchain,jetty-jakarta-servlet-api
org.dcache,common-cli
gov.nsa.datawave.microservice,accumulo-utils
org.apache.servicemix.bundles,org.apache.servicemix.bundles.restlet
org.carlspring.strongbox,strongbox-db-import
org.dllearner,components-ext
org.opennms.features.topology.plugins,org.opennms.features.topology.plugins.layout
com.google.guava,guava-testlib
org.jboss.spec.javax.annotation,jboss-annotations-api_1.3_spec
com.willwinder,DowelModule
com.huaweicloud,price-provider-test
org.apache.camel.quarkus,camel-quarkus-ognl
com.google.apis,google-api-services-cloudkms
com.playtika.testcontainers,embedded-mariadb
org.apache.camel.quarkus,camel-quarkus-xml-io-dsl-deployment
org.apache.cayenne,cayenne-cgen
io.joynr.android,slf4j-android-bindings
org.tmforum.tip,TIP_RAM_JvtSpecPackage
org.flowable,flowable-ui-admin-conf
org.jboss.resteasy,resteasy-wadl-undertow-connector
org.springframework.security,spring-security-taglibs
com.riffpie.common.testing,jersey-test-support
org.sakaiproject.common,import-impl
org.hibernate.hql,hibernate-hql-mongodb
de.tudarmstadt.ukp.clarin.webanno,webanno-project
org.apache.cxf.xjcplugins,cxf-xjc-ts
org.t-io,tio-http-client
org.jvnet.jaxb2.maven2,maven-jaxb2-plugin-core
org.dcache,acl
org.apache.hive.hcatalog,hive-webhcat-java-client
org.glassfish.main.web,web-gui-plugin-common
org.jminix,jminix
pentaho,pentaho-s3-vfs
org.infinispan,infinispan-component-annotations
org.jboss.resteasy,resteasy-cache-core
org.jmxtrans,jmxtrans-output-gelf
org.apache.archiva.redback,redback-rest-services
org.terrier,terrier-logging
org.subethamail,subethasmtp
org.mage,mage-player-human
fish.payara.server.internal.payara-appserver-modules,microprofile-fault-tolerance
org.apache.hyracks,hyracks-data-std
io.quarkus,quarkus-hibernate-search-orm-elasticsearch-aws
org.neo4j,neo4j-record-storage-engine
org.geonames,georss-rome
org.apache.dubbo,protobuf-json-serialization-implement
org.springframework.cloud,spring-cloud-netflix-hystrix-amqp
org.expath.http.client,http-client-java
com.android.support,appcompat-v7
org.superbiz,moviefun-business-model
com.itfsw,mybatis-generator-plugin
org.opencastproject,android-mms
info.leadinglight,jdot
de.tesis.dynaware,de.tesis.dynaware.grapheditor.model
org.xwiki.platform,xwiki-platform-flavor-api
org.zstack,header
tio-alipay,alipay-sdk-java
org.forgerock.ce.openam,openam-auth-oath
org.metawidget.modules.vaadin,metawidget-vaadin
org.activiti,activiti-core-test-local-runtime
com.alibaba.cola,cola-starter
eartest,jar-sample-two
