dependency,count
com.thinkbiganalytics.kylo.integrations:kylo-nifi-provenance-repo,1
com.thinkbiganalytics.kylo:kylo-commons-spring,1
org.interledger:stream-receiver,1
org.expath.packaging:pkg-java,1
eu.europa.ec.joinup.sd-dss:dss-token,1
pentaho:pentaho-kettle-repository-locator-api,1
org.bytesoft:bytetcc-core,1
org.apidesign.bck2brwsr:ko-bck2brwsr,1
org.teavm:teavm-eclipse-plugin,1
slash.navigation:elevation-service,1
org.apache.hop:hop-transform-creditcardvalidator,1
org.apache.hop:hop-transform-detectlastrow,1
gov.nsa.datawave.webservices:datawave-ws-atom,1
org.apache.portals:portlet-api_2.0_spec,1
org.wildfly.security:wildfly-elytron-sasl-auth-util,1
org.zalando:riptide-logbook,1
org.ocpsoft.rewrite:rewrite-integration-spring,1
io.trino:trino-jmx,1
com.github.ltsopensource:lts-core,1
com.vaadin:vaadin-karaf-bundle1,1
com.gmail.filoghost.holographicdisplays:holographicdisplays-nms-v1_8_r3,1
com.cxytiandi:kitty-spring-cloud-starter-sleuth,1
edu.isi:import-json,1
com.google.cloud.dataflow:google-cloud-dataflow-java-sdk-all,2
com.querydsl:codegen-utils,1
org.apereo.cas:cas-server-support-thymeleaf,1
org.xwiki.platform:xwiki-platform-annotation-rest,1
org.xwiki.platform:xwiki-platform-container-servlet,1
org.json:json,219
org.codehaus.woodstox:stax2-api,40
org.joyqueue:joyqueue-network,1
org.apache.camel.quarkus:camel-quarkus-aws2-ddb-deployment,1
org.apache.camel.quarkus:camel-quarkus-geocoder,1
org.apache.camel.quarkus:camel-quarkus-xmpp,1
org.apache.hadoop:hadoop-annotations,30
org.apache.maven:maven-aether-provider,29
org.apache.camel:camel-aws2-kinesis,1
org.apache.camel:camel-huawei-parent,1
org.apache.camel:camel-rxjava,1
org.apache.geronimo.specs:geronimo-annotation_1.0_spec,5
org.apache.maven.reporting:maven-reporting-api,14
org.infinispan:infinispan-extended-statistics,1
org.infinispan:infinispan-server-router,1
net.lingala.zip4j:zip4j,26
com.netflix.rxjava:rxjava-android,1
org.jline:jline-terminal,13
co.yixiang:yshop-common,1
com.github.xiaoymin:knife4j-spring-boot-starter,16
org.eclipse.ceylon.cmr:cmr-spi,1
org.springframework.cloud:spring-cloud-dataflow-registry,2
org.netbeans.api:org-netbeans-modules-editor-util,2
org.eclipse.jetty:apache-jsp,26
io.confluent:kafka-streams-avro-serde,3
com.yammer.metrics:metrics-servlet,2
org.apache.isis.viewer:isis-viewer-restfulobjects-rendering,1
org.datanucleus:datanucleus-rdbms,10
org.kie:kie-server-spring-boot-autoconfiguration-task-assigning-planning,1
com.bstek.ureport:ureport2-core,1
com.github.stephenc.findbugs:findbugs-annotations,8
org.apache.nifi:nifi-avro-processors,1
org.apache.nifi:nifi-properties,2
org.jvnet.hudson:xstream,1
org.restcomm:restcomm-connect.mscontrol.mms,1
org.eclipse.kapua:kapua-user-test,1
com.spotify:styx-client,1
org.sonarsource.sonarlint.core:sonarlint-core,5
edu.stanford.protege:jre.os-x,1
com.vaadin.external.google:android-json,10
org.keycloak:keycloak-quarkus-server,1
io.helidon.serviceconfiguration:helidon-serviceconfiguration-system-kubernetes,1
com.sun.jersey.contribs:jersey-apache-client4,14
org.odpi.egeria:engine-host-services-api,1
org.odpi.egeria:governance-action-connectors,1
org.odpi.egeria:governance-engine-topic-connectors,1
io.cdap.cdap:cdap-authentication-client,1
io.cdap.cdap:cdap-watchdog,1
com.navercorp.pinpoint:pinpoint-jackson-plugin,1
org.apache.shardingsphere:shardingsphere-agent-api,1
org.apache.shardingsphere:shardingsphere-jdbc-core-spring-namespace,1
org.foxbpm:foxbpm-kernel,1
org.mobicents.protocols.asn:asn,1
org.geoserver.community:gs-qos,1
org.geoserver.community:gs-web-solr,1
net.sourceforge.cobertura:cobertura,5
org.ff4j:ff4j-aop,1
com.headius:coro-mock,1
com.typesafe.play:play-akka-http-server_2.12,2
org.openhab.binding:org.openhab.binding.maxcul,1
org.openhab.io:org.openhab.io.multimedia.tts.googletts,1
org.codehaus.groovy:groovy-all-minimal,2
com.ontology2:bakemono,1
org.matsim.contrib:osm,1
software.amazon.awssdk:marketplacemetering,1
com.alibaba.middleware:metrics-rest,2
org.apache.dubbo:dubbo-rpc-xml,1
io.kcache:kcache,2
com.github.napp-com:kaptcha,1
cc.twittertools:twitter-tools,1
org.apache.streampipes:streampipes-messaging-mqtt,1
com.google.code:cjftransform,2
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-ru-le,1
org.apache.cxf:cxf-rt-security-sso-saml,1
org.xtreemfs.opendmk:jdmkrt,1
com.linecorp.armeria:armeria,6
net.officefloor.benchmarks:woof_benchmark_woof,1
org.eclipse.platform:org.eclipse.equinox.metatype,3
com.creditease.moniter:com.creditease.uav.hook.jaxws,1
eu.lestard:assertj-javafx,1
org.xipki.example:ocsp-store-example,1
com.hccake:ballcat-notify-controller,1
com.amazonaws:aws-java-sdk-redshiftdataapi,2
edu.emory.clir:clearnlp-general-en-ner,1
com.flickr4java:flickr4java,1
eu.larkc.csparql:CSPARQL,1
org.bethecoder:ascii-table,1
org.openimaj.tools:ClusterQuantiserTool,1
org.pentaho.pentaho-commons:pentaho-package-manager,1
org.apache.skywalking:log-analyzer,1
org.apache.skywalking:skywalking-profile-receiver-plugin,1
org.apache.skywalking:telemetry-prometheus,1
org.apache.skywalking:tool-profile-snapshot-server-mock,1
org.ejml:ejml-all,2
org.jxls:jxls-jexcel,1
org.springframework.cloud:spring-cloud-starter-open-service-broker,1
org.jboss.narayana.arjunacore:arjuna,2
org.osgi:org.osgi.service.coordinator,1
org.assertj:assertj-swing-testng,1
javax.help:javahelp,8
com.theoryinpractise:halbuilder-standard,1
net.javacrumbs.future-converter:future-converter-java8-common,1
com.kumuluz.ee.openapi:kumuluzee-openapi-mp,1
com.kumuluz.ee.opentracing:kumuluzee-opentracing-jaeger,1
io.hetu.core:presto-thrift-api,1
io.prestosql.orc:orc-protobuf,1
com.yammer.tenacity:tenacity-testing,1
org.webjars.npm:dgrid,1
io.fabric8:camel-k-model-v1,1
org.jdesktop:swing-worker,1
com.puppetlabs.geppetto:com.puppetlabs.geppetto.ruby,1
org.springframework.cloud:spring-cloud-starter-bus-kafka,1
eu.hlavki.identity:gsync-services-config,1
com.yahoo.vespa.bundle-plugin:main,1
com.yahoo.vespa.jdisc_core:cert-p-jar,1
com.yahoo.vespa:configserver-flags,1
com.yahoo.vespa:jdisc-security-filters,1
io.activej:activej-datastream,1
io.trino:trino-testing-kafka,1
org.nuxeo.ecm.automation:nuxeo-automation-test,1
org.nuxeo.ecm.platform:nuxeo-platform-comment-workflow,1
org.nuxeo.ecm.platform:nuxeo-platform-directory-sql,1
com.googlecode.wicket-jquery-ui:wicket-jquery-ui,4
org.glassfish.main.admin:admin-util,2
org.glassfish.main.web:web-cli,2
com.stratio.decision:api,1
mil.nga:wkb,1
com.qubole.rubix:rubix-prestosql,1
io.quarkus:quarkus-amazon-lambda-common-deployment,1
io.quarkus:quarkus-resteasy-reactive-kotlin-deployment,1
io.quarkus:quarkus-smallrye-jwt,1
io.quarkus:quarkus-smallrye-reactive-messaging-kotlin,1
io.quarkus:quarkus-spring-web-deployment,1
org.wildfly.security:wildfly-elytron-sasl-plain,2
org.wso2.carbon.identity.inbound.auth.saml2:org.wso2.carbon.identity.sso.saml.stub,1
org.wso2.carbon.mediation:org.wso2.carbon.localentry,2
io.jenkins.plugin-management:plugin-management-library,1
opensymphony:oscore,1
com.ljq.demo.springboot:demo-base-web,1
org.jboss.interceptor:jboss-interceptor-spi,1
org.zkoss.common:zcommon,1
com.oracle.oci.sdk:oci-java-sdk-devops,1
org.eclipse.platform:org.eclipse.swt,1
de.is24.common:appmon4j-spring,1
com.dslplatform:maven-java8-example,1
org.dromara:hmily-config-loader,1
org.dromara:hmily-config-local,1
org.wildfly.swarm:topology-runtime,1
org.zalando:opentracing-jdbc-starter,1
edu.gmu.eclab:cityMigrationData,1
com.hotels.beans:bull-converter,1
com.kjetland:mbknor-jackson-jsonschema_2.12,4
org.forgerock.ce.commons:forgerock-authz-filter,1
com.nepxion:discovery-common-apollo,1
org.apache.sirona:sirona-javaagent,1
com.jslsolucoes:tagria-lib,1
org.wso2.carbon.commons:org.wso2.carbon.application.mgt.stub,2
org.tribuo:tribuo-classification-core,1
org.apache.xmlbeans:xmlbeans-xmlpublic,2
com.azure.resourcemanager:azure-resourcemanager-msi,1
com.azure:azure-storage-internal-avro,1
com.microsoft.azure.dns.v2016_04_01:azure-mgmt-dns,1
org.exoplatform.gatein.portal:exo.portal.webui.portal,1
nl.lxtreme.ols:util,1
test:dependency-bundle-c,1
cc.blynk.server.notifications:sms,1
io.lumify:lumify-gpw-subrip-parser,1
io.lumify:lumify-web-import-export-workspaces,1
org.openhab.addons.bundles:org.openhab.binding.volvooncall,1
ddf.catalog.admin:catalog-admin-poller-service,1
com.hurence.logisland:logisland-processor-xml,1
com.hugin:hugin,1
org.bytesoft:bytetcc-common,2
org.apache.shenyu:shenyu-plugin-httpclient,1
org.apache.shenyu:shenyu-plugin-request,1
org.eclipse.rdf4j:rdf4j-sail-solr,1
org.apache.ignite.binary:test1,1
org.apache.oozie:oozie-sharelib-git,1
com.consol.citrus:citrus-selenium,1
org.gephi:project-api,1
madgik.adp:adp-jdbc,1
org.jboss.windup.jdt:windup-eclipse-jdt,1
io.atlasmap:atlas-java-module,1
io.syndesis.connector:connector-aws-sqs,1
io.syndesis.server:server-monitoring,1
com.twitter.common:stats-util,1
org.opennms.core.test-api.schema:org.opennms.core.test-api.schema.a,1
org.opennms.features.telemetry.protocols.nxos:org.opennms.features.telemetry.protocols.nxos.adapter,1
org.apache.groovy:groovy-json,1
org.apereo.cas:cas-server-support-gauth,1
io.gravitee.discovery:gravitee-service-discovery-api,1
org.infinitest:infinitest-lib,1
org.scpsolver:SCPSolver,1
fish.payara.server.internal.admin:cli-optional-l10n,1
fish.payara.server.internal.flashlight:flashlight-framework-l10n,1
servlets.com:cos,2
net.sf.eclipsecs:net.sf.eclipsecs.core,1
org.mayocat.platform:mayocat-platform-store-rdbms-jdbi,1
org.mayocat.shop:mayocat-shop-application,1
org.mayocat.shop:mayocat-shop-customer-api,1
org.neo4j:neo4j-cypher-macros,1
org.apache.pulsar:pulsar-io-hdfs2,1
com.l2fprod:l2fprod-common-all,1
org.apache.iotdb:iotdb-thrift-cluster,1
com.github.hairless:plink-web,1
com.baeldung:oauth-authorization-server,1
org.teavm:teavm-eclipse-feature,1
org.springframework.cloud:spring-cloud-cluster-core,1
com.ftpix.homedash.plugins:networkmonitor,1
com.ibm.jnvmf:jnvmf,1
org.graphfoundation.ongdb:ongdb-command-line,1
org.flowable:flowable-ui-modeler-rest,1
com.github.drtrang:druid-spring-boot-actuator-autoconfigure,1
com.epam.jdi:jdi-matchers,1
uk.gov.nationalarchives:droid-core,1
org.nutz:nutzboot-starter-urule,1
org.nutz:nutzboot-starter-web3j,1
org.webjars.bower:datatables.net-select,1
org.wildfly.security:wildfly-elytron-sasl-oauth2,2
org.languagetool:languagetool-http-client,1
ddf.platform:bootflag-api,1
cc.blynk.clickhouse:clickhouse4j,2
fish.payara.server.internal.packager:ldapbp-repackaged,1
org.apache.hop:hop-action-delay,1
org.slf4j:slf4j-simple,365
org.xwiki.platform:xwiki-platform-notifications-script,1
org.jboss.byteman:byteman,12
org.apache.poi:poi-ooxml-schemas,29
org.apache.camel.quarkus:camel-quarkus-attachments-deployment,1
org.apache.camel.quarkus:camel-quarkus-aws2-iam-deployment,1
org.apache.camel.quarkus:camel-quarkus-support-mongodb,1
org.apache.camel.quarkus:camel-quarkus-support-xstream-deployment,1
org.apache.camel:camel-groovy-dsl-common,1
org.apache.camel:camel-jetty,4
org.apache.camel:camel-spark,1
io.micrometer:micrometer-test,1
org.graalvm.sdk:graal-sdk,23
com.google.guava:listenablefuture,3
org.jvnet.jax-ws-commons.test:jaxwscommons-103.lib,1
b:b,1
org.springframework.boot:spring-boot-starter-data-redis-reactive,3
org.apache.samoa:samoa-instances,1
org.dromara:soul-client-apache-dubbo,1
org.apache.santuario:xmlsec,28
org.apache.flume.flume-ng-sinks:flume-ng-elasticsearch-sink,3
org.apache.nifi.minifi:minifi-c2-api,2
amplab:succinct-spark,1
org.eclipse.kapua:kapua-job-test-steps,1
org.mvndaemon.mvnd.test.new-managed-module:new-managed-module-new-module,1
com.huaweicloud.sdk:huaweicloud-sdk-ims,1
io.cucumber:cucumber-picocontainer,6
org.springframework.cloud:spring-cloud-starter-hystrix-dashboard,1
org.activiti:activiti-engine,3
io.helidon.common:helidon-common-service-loader,1
io.helidon.microprofile:helidon-microprofile-access-log,1
org.apache.jclouds.api:openstack-nova-ec2,2
org.apache.maven.doxia:doxia-module-markdown,2
org.apache.jena:jena-dboe-index-test,1
org.apache.jena:jena-tdb2,1
org.springframework.restdocs:spring-restdocs,2
io.cdap.cdap:cdap-security,1
com.navercorp.pinpoint:pinpoint-vertx-plugin,1
io.apiman:apiman-gateway-engine-core,1
localhost:dummy-impl,1
localhost:latest-versions-api,1
ant-contrib:cpptasks,1
org.teiid.connectors:ws-cxf,1
com.droidefense:cli,1
com.github.insubstantial:substance,2
org.jclouds.driver:jclouds-bouncycastle,1
org.jclouds.driver:jclouds-enterprise,1
org.jclouds.provider:aws-simpledb,1
com.qaprosoft:carina-grid,1
net.lightbody.bmp:browsermob-core,3
org.jboss.resteasy:resteasy-yaml-provider,2
it.geosolutions.jaiext.stats:jt-stats,1
org.geoserver.extension:gs-grib,1
org.geoserver.web:gs-web-rest,1
com.aliyun:aliyun-java-sdk-kms,1
io.opentracing.contrib:opentracing-redis-redisson,1
io.ratpack:ratpack-test,2
org.openhab.binding:org.openhab.binding.ipx800,1
org.openhab.binding:org.openhab.binding.omnilink,1
org.openhab.io:org.openhab.io.gcal,1
com.ettrema:milton-servlet,1
software.amazon.awssdk:workmail,1
com.github.waffle:waffle-spring-security5,1
com.querydsl:querydsl-core,5
org.openehealth.ipf.boot:ipf-atna-spring-boot-starter,1
org.apache.cxf:cxf-rt-transports-http-netty-client,1
com.dtstack.flink:sql.side.all.postgresql,1
com.dtstack.flink:sql.side.postgresql.core,1
com.webcohesion.enunciate:enunciate-swagger,1
jboss:jboss-system,2
de.metas.manufacturing:de.metas.manufacturing,1
org.apache.tapestry:tapestry-hibernate,1
de.novanic.gwteventservice:eventservice-rpc,1
org.apache.deltaspike.modules:deltaspike-scheduler-module-impl,3
com.creditease.moniter:com.creditease.uav.tomcat7.bootstrap,1
se.citerus.cqrs.bookstore:product-catalog-context,1
com.amazonaws:aws-java-sdk-ebs,2
com.amazonaws:aws-java-sdk-mechanicalturkrequester,2
com.amazonaws:aws-java-sdk-ssoadmin,2
org.apache.eagle:eagle-data-process,1
org.projectnessie:nessie-versioned-tiered-dynamodb,1
io.thorntail:microprofile-config,1
org.knowm.xchange:xchange-coinegg,1
org.knowm.xchange:xchange-coingi,1
org.openjdk.jmc:org.openjdk.jmc.flightrecorder.controlpanel.ui.configuration,2
org.apache.tiles:tiles-core,4
xuggle-utils:xuggle-utils,1
com.uber.jaeger:jaeger-core,3
org.glassfish.jersey.containers:jersey-container-simple-http,3
org.apache.archiva.redback:redback-authorization-rbac,1
org.apache.skywalking:library-server,1
org.jvnet.jaxb2.maven2:maven-jaxb2-plugin-core,1
org.openl.rules:org.openl.rules,1
com.hotels.styx:styx-common,1
com.yahoo.oak:oak,1
org.msgpack:jackson-dataformat-msgpack,8
com.ibm.ws.org.apache.cxf:cxf.rt.rs.mp.client,1
org.jheaps:jheaps,1
com.kumuluz.ee:kumuluzee-common,1
org.wikimedia.utils:http-client-utils,1
org.apache.hama:hama-graph,1
dm.jdbc.driver:dm7,1
com.stormpath.spring:stormpath-thymeleaf-spring-boot-starter,1
org.sakaiproject.contentreview.urkund:content-review-urkund-impl,1
org.springframework.boot.maven.it:jar,1
org.jvnet.hudson.main:hudson-core,2
com.puppetlabs.geppetto:com.puppetlabs.geppetto.common.tracer,1
com.yahoo.vespa:metrics-proxy,1
org.eclipse.ditto:ditto-legal,1
org.kie.kogito:kogito-addons-quarkus-process-management,1
de.tudarmstadt.ukp.inception.app:inception-versioning,1
com.sun.faces.extensions:jsf-extensions-dynamic-faces,2
org.glassfish.fighterfish:osgi-jpa-extension,2
org.glassfish.main.bean-validator:bean-validator,1
io.debezium:debezium-connector-jdbc,1
org.carlspring.strongbox:strongbox-commons,1
io.quarkus:quarkus-micrometer-registry-prometheus,1
io.quarkus:quarkus-narayana-stm-deployment,1
io.quarkus:quarkus-resteasy-reactive,1
io.quarkus:quarkus-smallrye-metrics-deployment,1
org.wso2.carbon.identity.local.auth.api:org.wso2.carbon.api.server.local.auth.api,1
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.rest.api.server.claim.management.v1,1
io.opentracing.contrib:opentracing-rxjava-1,1
com.oracle.oci.sdk:oci-java-sdk-ailanguage,1
org.cloudifysource:esc-config,1
jboss:jnpserver,2
org.dromara:hmily-serializer-spi,1
atg.taglib.json:json-taglib,1
org.wildfly.swarm:bean-validation,1
io.spring.javaformat.intellij.idea:gradle,1
com.aliyun.odps:odps-jdbc,1
de.tr7zw:item-nbt-api-plugin,1
com.indvd00m.ascii.render:ascii-render,1
org.jboss.seam.embedded:thirdparty-all,1
org.mobicents.servlet.sip.containers:sip-servlets-tomcat-jboss4,1
org.mobicents.servlet.sip.examples:jslee-sips-interop-commons,1
org.forgerock.ce.openam:openam-oauth2-common,1
com.cxytiandi:kitty-spring-cloud-starter-async-tool,1
org.apache.tomee:tomee-security,1
org.gluu:oxcore-saml,2
org.eclipse.core:resources,1
org.wso2.am:org.wso2.carbon.apimgt.clients.admin.api,1
com.microsoft.azure:applicationinsights-core,2
org.tribuo:tribuo-classification-mnnaivebayes,1
org.mengyun.ha:tcc-transaction-ha-zookeeper,1
org.geowebcache:gwc-arcgiscache,1
nl.lxtreme.ols:client,1
org.apache.felix:org.apache.felix.cm.json,1
org.apache.karaf.jaas.blueprint:org.apache.karaf.jaas.blueprint.config,1
test:recursive-module-a,1
com.googlecode.foresite-toolkit:foresite,1
org.openhab.addons.bundles:org.openhab.binding.smartthings,1
org.openhab.binding.rfxcom:jd2xx,1
org.codice.ddf.spatial:spatial-geocoding-feature,1
org.metawidget.integration-tests.android:allwidgets-android,1
com.twitter.elephantbird:elephant-bird-cascading2,1
io.joyrpc:joyrpc-serialization-kryo,1
org.jboss.aerogear.unifiedpush:unifiedpush-common,1
org.orbisgis:h2gis-utilities,1
org.apache.sentry:sentry-core-model-sqoop,1
org.apache.shenyu:shenyu-spring-boot-starter-plugin-redirect,1
com.qcadoo:qcadoo-plugins-unit-conversion-management,1
org.cornutum.tcases:tcases-openapi,1
org.apache.oozie:oozie-sharelib-oozie,1
io.opentracing.contrib:opentracing-globaltracer,1
com.hotels:hcommon-ssh,1
cactus:cactus,1
org.rhq.helpers:rhq-rtfilter,1
com.asakusafw:asakusa-runtime-configuration,1
org.jboss.windup.config:windup-config-impl,1
io.syndesis.connector:connector-api-provider,1
org.activiti:activiti-spring-conformance-tests,1
org.opennms:opennms-base-assembly,1
org.apache.syncope.common.idm:syncope-common-idm-rest-api,1
solid.humank:ddd-commons,1
io.smallrye.reactive:mutiny-smallrye-context-propagation,1
org.avaje.composite:logback,1
fish.payara.extras:payara-embedded-web,1
org.mayocat.platform:mayocat-platform-authorization,1
org.neo4j:neo4j-cypher-javacc-parser,1
org.apache.servicecomb.demo:authentication,1
org.apache.servicecomb:provider-jaxrs,1
org.eclipse.jetty:jetty-alpn-openjdk8-server,1
com.intuit.karate:karate-robot,1
tech.powerjob:powerjob-server-starter,1
com.thinkbiganalytics.kylo.integrations:kylo-spark-job-profiler-api,1
com.thinkbiganalytics.kylo:kylo-catalog-api,1
io.seata:seata-discovery-eureka,1
io.seata:seata-saga-tm,1
org.biojava:biojava-structure-gui,1
cn.iocoder.mall:mall-security-annotations,1
org.netbeans.html:net.java.html.boot,1
org.neo4j:neo4j-tinkerpop-api,1
org.hisp.dhis:dhis-service-node,1
org.mapsforge:mapsforge-map,1
org.apache.hop:hop-transform-memgroupby,1
org.openscience.cdk:cdk-smarts,1
edu.illinois.cs.cogcomp:illinois-sl,1
org.graphfoundation.ongdb.build:build-resources,1
org.flowable:flowable-process-validation,1
org.mule.group:mule-plugin-b,1
org.mule.runtime:mule-artifact-ast,1
org.mule.runtime:mule-service-http-api,1
uk.gov.nationalarchives:droid-ui,1
org.nutz:nutzboot-starter-beetlsql,1
qunar.tc.bistoury:bistoury-ui-service-impl,1
com.home.mercury:app-core,1
us.codecraft:webmagic-selenium,1
com.graphhopper:graphhopper-web-api,1
pl.altkom.asc.lab.micronaut.poc:payment-service-api,1
io.gravitee.node:gravitee-node-container,1
org.apache.parquet:parquet-hive-bundle,1
com.indeed:imhotep-archive,1
eu.europa.ec.joinup.sd-dss:dss-timestamp-dto,1
org.projectodd.vdx:vdx-wildfly,1
