groupId,artifactId,mcrTags
software.amazon.awscdk,ecs-patterns,"amazon,pattern"
org.alluxio,alluxio-core-server-common,server
org.wso2.orbit.io.swagger,swagger-parser,"parser,io,swagger,api"
com.fizzed,stork-maven-plugin,"plugin,build,build-system,maven"
org.codehaus.plexus,plexus-interpolation,codehaus
org.geotools,gt-mongodb,"database,geo,mongodb"
io.fabric8,kubernetes-assertions,"kubernetes,io"
org.apache.mahout,mahout-core,"apache,ai,machine-learning"
com.consol.citrus,citrus-test-generator,"generator,testing"
org.apache.lucene,lucene-core,"lucene,indexing,apache,full-text,index"
com.jslsolucoes,vraptor4-auth,authentication
com.github.fangjinuo.sqlhelper,sqlhelper-dialect,github
io.helidon.messaging.jms,helidon-messaging-jms,"jms,queue,messaging,io"
org.pentaho.di.plugins,gp-bulk-loader-core,"plugin,loader"
io.syndesis.connector,connector-dropbox,"connector,io"
com.yammer.dropwizard,dropwizard-views,view
org.apache.streampipes,streampipes-wrapper-flink,apache
org.opennms.features.enlinkd,org.opennms.features.enlinkd.service.impl,service
org.webjars,viewerjs,"web,assets"
org.structr,structr-ui,ui
org.apache.camel.quarkus,camel-quarkus-aws-xray-deployment,"aws,amazon,deployment,apache,tracing,camel"
org.jboss.resteasy,resteasy-servlet-initializer,"servlet,jboss"
org.apache.hyracks,hyracks-storage-am-btree,"apache,storage"
org.apache.ddlutils,ddlutils,apache
org.opennms.features.measurements,org.opennms.features.measurements.api,api
org.apache.pinot,pinot-hadoop,"hadoop,apache"
com.github.francesco149,koohii,github
org.openhab.core.bundles,org.openhab.core.transform,bundle
org.apache.spark,spark-streaming-kafka-0-10_2.11,"streaming,kafka,spark,apache"
io.thorntail,jpa-spatial,"persistence,spatial,jpa,io"
org.jclouds.provider,cloudsigma-zrh,"provider,cloud"
com.stratio.decision,api,api
org.mobicents.servlet.sip.containers,sip-servlets-tomcat-jboss4,"server,container,servlet,webserver,jboss,tomcat"
eu.lestard,doc-annotations,"doc,annotations"
org.apache.synapse,synapse-tasks,apache
org.infinispan,infinispan-lucene-directory,"lucene,cache,index,directory"
org.incode.module.fixturesupport,incode-module-fixturesupport-dom,"module,dom"
com.github.jai-imageio,jai-imageio-core,github
com.amazonaws,aws-java-sdk-dlm,"aws,amazon,sdk"
org.apache.james,james-server-protocols-managesieve,"server,apache,mail,protocol"
com.thinkbiganalytics.kylo,kylo-sla-rest-model,"model,rest"
org.wicketstuff,wicketstuff-osgi,"wicket,osgi"
org.mule.runtime,mule-module-javaee,"module,javaee,runtime"
com.abubusoft,kripton-android-library,"library,android"
com.novell.ldap,jldap,"ldap,directory"
org.cornutum.tcases,tcases-openapi,api
org.apache.dubbo,dubbo-registry-multicast,"registry,apache"
com.oracle.coherence.ce,coherence-helidon-client,client
org.openhab.addons.bundles,org.openhab.binding.rme,"binding,bundle"
io.thorntail,jaxrs-jsonp,"json,rest,io,jaxrs"
cc.redpen,redpen-cli,command-line
com.evolveum.midpoint.repo,audit-log-impl,"repository,logging"
com.microsoft.alm,auth-secure-storage,"security,authentication,storage"
com.alipay.sofa,sofa-tracer-mongodb-plugin,"plugin,database,mongodb"
org.wildfly.swarm,infinispan-runtime,"cache,runtime"
org.apache.geronimo.specs,geronimo-j2ee-jacc_1.0_spec,"apache,specs"
com.mikesamuel,json-sanitizer,json
org.apache.shardingsphere,shardingsphere-transaction-xa-core,"apache,transaction"
info.picocli,picocli-spring-boot-starter,"spring,starter"
io.quarkus,quarkus-undertow-spi,"interface,io"
org.gephi,filters-api,"module,filtering,api,netbeans"
org.jclouds.provider,greenhousedata-element-vcloud,"provider,cloud"
org.apache.servicecomb.pack,persistence-jpa,"persistence,jpa,apache"
io.gravitee.gateway,gravitee-gateway-repository,"repository,gateway,io"
com.thinkbiganalytics.kylo.plugins,kylo-service-monitor-pipeline-db,"plugin,monitor,service,pipeline"
org.opennms.features.reporting,org.opennms.features.reporting.dao,"dao,reporting"
com.hccake,ballcat-spring-boot-starter-dingtalk,"spring,starter"
com.github.mpusher,mpush-test,"github,testing"
com.amazonaws,aws-java-sdk-savingsplans,"aws,amazon,sdk"
io.dapr,dapr-sdk,"io,sdk"
org.infinispan,infinispan-cdi-common,cache
org.apache.knox,gateway-service-knoxtoken,"service,gateway,apache"
com.github.waffle,waffle-tomcat9,"github,server,webserver,tomcat"
org.apache.omid,omid-commit-table,apache
org.apache.druid,druid-server,"server,apache"
com.github.waffle,waffle-tomcat7,"github,server,webserver,tomcat"
org.openhab.core.bundles,org.openhab.core.io.rest.auth,"bundle,rest,authentication,io"
org.owasp.encoder,encoder-jsp,"encoder,jsp"
org.nutz,nutzboot-starter-tio-websocket,"websocket,starter"
org.jenkins-ci.plugins,aws-java-sdk,"plugin,aws,amazon,sdk,jenkins"
org.odpi.egeria,security-integrator-spring,"security,spring"
batik,batik-svggen,"graphics,svg"
org.revapi,revapi-reporter-text,"reporter,text"
org.apache.nifi,nifi-framework-components,"framework,apache"
org.eclipse.ditto,ditto-internal-utils-persistence,"persistence,eclipse"
org.apache.httpcomponents,httpmime,"mime,apache"
org.locationtech.geowave,geowave-datastore-cassandra,"database,persistence,cassandra"
io.quarkus,quarkus-tika-deployment,"deployment,io"
io.thorntail,jaxrs,"io,rest,jaxrs"
io.gravitee.definition,gravitee-definition-jackson,io
org.apache.cxf,cxf-rt-ws-transfer,apache
org.apache.camel.quarkus,camel-quarkus-debezium-sqlserver,"sql,apache,camel"
net.agkn,hll,"hyperloglog,cardinality,data,structure"
io.quarkus,quarkus-oidc-common-deployment,"deployment,io"
org.hotswapagent,hotswap-agent-jetty-plugin,"plugin,server,webserver,agent,jetty"
com.consol.citrus,citrus-kubernetes,kubernetes
org.exoplatform.kernel,exo.kernel.component.ext.cache.impl.jboss.v3,"cache,jboss"
io.joyrpc,joyrpc-springboot,io
org.webjars,uniform,"web,assets"
javax.xml,jaxrpc,"xml,javax,specs,standard"
org.hawkular.apm,hawkular-apm-server-infinispan,"server,cache"
de.tudarmstadt.ukp.inception.app,inception-ui-core,ui
io.dogote,json-patch,"json,io"
io.netty,netty-tcnative-boringssl-static,"network,socket,netty,io"
org.apache.camel,camel-grpc,"grpc,apache,rpc,protocol,camel"
org.jvnet.ogc,gml-v_3_2_1-schema,schema
org.testcontainers,influxdb,"metrics,influxdb"
org.camunda.bpm,camunda-engine-rest-core,"rest,bpm,engine"
org.kie.kogito,kogito-addons-persistence-filesystem,"file-system,persistence"
com.sun.grizzly,grizzly-http,http
org.opennms,opennms-detector-ssh,"network,analyzer,ssh"
io.debezium,debezium-server-eventhubs,"server,io"
org.geonetwork-opensource,gn-health-monitor,monitor
de.flapdoodle.embed,de.flapdoodle.embed.process,"embedded,process"
io.nayuki,qrcodegen,io
org.jbpm.contrib,template-resources,"bpm,resource,template"
org.kaazing,gateway.resource.address.httpx,"gateway,resource,http"
org.eclipse.jkube,jkube-kit-openliberty,eclipse
org.wso2.carbon.extension.identity.authenticator.outbound.smsotp,org.wso2.carbon.extension.identity.authenticator.smsotp.connector,"connector,identity,extension"
io.quarkus,quarkus-amazon-s3,"aws,s3,amazon,io"
org.springframework.cloud,spring-cloud-stream,"streaming,spring,cloud"
io.rest-assured,rest-assured-common,"rest,io"
org.apache.servicecomb.toolkit,oas-generator-jaxrs,"generator,rest,tools,apache,toolkit,jaxrs"
org.glassfish.external,schema2beans,"beans,schema"
redis.clients,jedis,"redis,database,client"
org.quartz-scheduler.internal,quartz-stubs,"scheduling,stub"
org.springframework.boot,spring-boot,spring
org.xwiki.platform,xwiki-platform-icon-default,platform
io.trino,trino-array,io
org.springframework.security,spring-security-ldap,"security,spring,ldap,directory"
io.fogsy,empire-annotations,"annotations,io"
org.apache.tika,tika-langdetect-opennlp,apache
batik,batik-dom,"graphics,svg,dom"
org.apache.tomee,openejb-jee-accessors,"ejb,apache"
batik,batik-css,"graphics,svg,css"
org.wildfly.swarm,ejb-modules,"module,ejb"
org.opencastproject,opencast-common-jpa-impl,"persistence,jpa"
org.unitils,unitils-testng,"testing,testng"
org.xwiki.platform,xwiki-platform-rendering-macro-context,"macro,render,platform"
org.apache.knox,gateway-service-hive,"service,gateway,apache"
org.apache.camel,camel-rss,"syndication,apache,rss,camel"
software.amazon.awssdk,mgn,"aws,amazon"
org.eclipse.jetty.websocket,websocket-jakarta-server,"server,eclipse,websocket,webserver,jetty"
org.springframework.cloud,spring-cloud-starter-eureka-server,"server,spring,cloud,starter"
com.azure.resourcemanager,azure-resourcemanager-privatedns,azure
org.wso2.carbon.analytics-common,org.wso2.carbon.event.stream.core,"streaming,event,analytics"
com.github.vsonnier,hppcrt,github
com.github.saturnism.spring-boot-starter-grpc,grpc-client-starter,"github,grpc,spring,client,starter,rpc,protocol"
org.springframework.integration,spring-integration-sftp,"integration,spring"
io.gravitee.gateway,gravitee-gateway-buffer,"buffer,gateway,io"
org.apache.felix,org.apache.felix.cm.json,"json,apache,osgi"
org.dromara,myth-spring-boot-starter-dubbo,"spring,starter"
com.yahoo.vespa,jaxrs_utils,"rest,jaxrs"
org.apache.dubbo,dubbo,"apache,distributed,communication,remoting"
org.eclipse.collections,eclipse-collections-testutils,"eclipse,collections"
com.facebook.presto,presto-resource-group-managers,"facebook,resource,manager"
com.google.oauth-client,google-oauth-client,"google,authentication,client,oauth"
org.apache.camel.quarkus,camel-quarkus-support-ahc,"support,apache,camel"
io.airlift,jmx,"io,jmx,management"
com.github.paulcwarren,spring-versions-jpa-boot-starter,"github,persistence,spring,jpa,starter"
org.apache.hadoop,hadoop-yarn-services-core,"yarn,service,hadoop,apache"
org.nuxeo.ecm.platform,nuxeo-platform-forms-layout-api,"forms,api,platform"
org.jgroups.azure,jgroups-azure,azure
org.jboss.arquillian.graphene,arquillian-browser-screenshooter,"browser,jboss"
org.apache.rocketmq,rocketmq-openmessaging,"queue,apache"
org.opennms.features.enlinkd,org.opennms.features.enlinkd.config,config
com.github.rwitzel.streamflyer,streamflyer-core,github
org.apache.camel,camel-arangodb,"apache,camel"
org.apache.crunch,crunch-scrunch,apache
com.nativelibs4java,jnaerator-rococoa-runtime,runtime
org.geoserver.community,gs-web-service-auth,"geo,service,web,authentication"
com.riffpie.common.testing,jersey-test-support,"support,testing,webservice"
com.google.http-client,google-http-client-gson,"json,google,client,http"
org.sakaiproject.common,sakai-privacy-impl,privacy
io.syndesis.connector,connector-support-catalog,"support,connector,io"
com.github.heideltime,heideltime,github
ddf.security.certificate,security-certificate-generator,"generator,security"
org.apache.flink,flink-connector-files,"apache,connector,io"
com.jcabi,jcabi-xml,xml
org.jinq,jinq-asm-rebased,bytecode
io.thorntail,jaxrs-jsonb,"rest,io,jaxrs"
org.glassfish.main.resources,mail-runtime,"resource,mail,runtime"
org.mule.tests,test-dependant-plugin,"plugin,testing"
org.netbeans.api,org-netbeans-modules-refactoring-java,"module,ide,api,netbeans"
org.openhab.addons.bundles,org.openhab.binding.enturno,"binding,bundle"
org.apache.bookkeeper,cpu-affinity,"apache,cpu"
org.glassfish.main.core,api-exporter,"export,api"
org.apache.knox,gateway-service-as,"service,gateway,apache"
org.mybatis,mybatis-2-spring,"persistence,spring"
software.amazon.awssdk,workspaces,"aws,amazon"
org.opendaylight.controller,sal-akka-raft,"actor,akka,distributed,concurrency,controller"
com.googlecode.wicket-jquery-ui,wicket-kendo-ui-culture,"ui,jquery,wicket"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-srl-es-conll2009,model
org.apache.wicket,wicket-objectsizeof-agent,"agent,profiling,apache,wicket,memory"
com.aliyun,aliyun-java-sdk-airec,sdk
org.webjars.bower,graphlib,"web,assets"
org.odpi.egeria,data-engine-topic-connectors,"data,connector,engine"
com.zuoxiaolong,niubi-job-service,service
org.apache.dubbo,dubbo-metadata-api,"apache,metadata,api"
org.apache.maven.doxia,doxia-module-markdown,"module,build,build-system,maven,apache,markdown"
org.apache.hbase,hbase-annotations,"database,annotations,hadoop,apache,hbase"
org.apache.camel,camel-salesforce-parent,"apache,salesforce,camel"
io.quarkus,quarkus-narayana-stm-deployment,"deployment,io"
org.glassfish.jersey.media,jersey-media-json-binding,"binding,json,webservice"
org.togglz,togglz-spring-core,spring
com.amazonaws,aws-java-sdk-ecr,"aws,amazon,sdk"
org.springframework.integration,spring-integration-cassandra,"database,integration,spring,cassandra"
org.apache.felix,org.apache.felix.scr.ds-annotations,"annotations,apache,osgi"
org.restlet.jse,org.restlet.ext.crypto,cryptography
org.glassfish.main.resources,javamail-connector,"resource,mail,connector"
org.sweble.wikitext,swc-parser-lazy,parser
info.archinnov,achilles-junit,"junit,testing"
org.apache.crunch,crunch-contrib,apache
org.apache.flink,flink-metrics-core,"apache,metrics"
com.azure,azure-communication-chat,"communication,azure"
org.apache.camel,camel-huawei-parent,"apache,camel"
com.amazonaws,aws-java-sdk-ebs,"aws,amazon,sdk"
org.apache.camel,camel-asn1,"apache,camel"
org.openhab.addons.bundles,org.openhab.binding.fsinternetradio,"binding,bundle"
org.dromara,hmily-repository-database-manager,"repository,manager"
com.azure,azure-core-serializer-json-jackson,"json,azure,serialization"
io.helidon.microprofile.config,helidon-microprofile-config,"config,io"
io.zipkin.brave,brave-context-log4j2,"logging,io,tracing"
org.apache.skywalking,storage-influxdb-plugin,"plugin,influxdb,apache,storage,metrics"
com.vaadin,flow-test-generic,"gwt,web-framework,testing"
io.apicurio,apicurio-studio-fe-servlet,"servlet,io"
org.opencastproject,opencast-index-service,"service,index"
io.zipkin.brave,brave-instrumentation-servlet,"servlet,io,tracing,instrumentation"
org.apache.stratos,org.apache.stratos.load.balancer.extension.api,"apache,api,extension"
org.apache.parquet,parquet-pig,"parquet,serialization,apache,column"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-it-freme-wikiner,model
org.openhab.binding,org.openhab.binding.hdanywhere,"plugin,binding,eclipse"
com.datastax.cassandra,cassandra-driver-mapping,"database,mapping,cassandra,driver,client"
com.github.bessemHmidi,angularBeans,github
cn.dev33,sa-token-quick-login,token
org.apache.camel.quarkus,camel-quarkus-google-mail-deployment,"deployment,google,apache,mail,camel"
org.wildfly.swarm,ribbon-modules,module
org.hamcrest,hamcrest-integration,"matching,integration,testing"
org.apache.james,apache-james-mailbox-cassandra,"database,cassandra,apache,mail"
org.openehealth.ipf.commons,ipf-commons-ihe-xacml20-model,model
org.springframework.cloud.fn,twitter-common,"spring,cloud,twitter"
io.micrometer.prometheus,prometheus-rsocket-spring,"spring,prometheus,io"
org.apache.servicemix.bundles,org.apache.servicemix.bundles.saaj-impl,"bundle,esb,apache"
com.netflix.archaius,archaius-jclouds,cloud
org.apache.distributedlog,distributedlog-core_2.11,apache
org.wso2.uri.template,wso2-uri-templates,template
org.springframework.xd,spring-xd-extension-script,"spring,scripting,extension"
org.apache.kylin,kylin-metrics-reporter-hive,"reporter,apache,metrics"
software.amazon.awssdk,lexruntime,"aws,amazon"
org.apache.felix,org.apache.felix.ipojo.junit4osgi,"pojo,junit,testing,apache,osgi"
org.apache.activemq,activemq-openwire-legacy,"jms,queue,apache"
com.mulesoft.munit,munit-runner,runner
org.jboss.windup.utils,windup-utils,jboss
com.vmlens,concurrent-junit,"concurrent,junit,testing"
com.google.code.morphia,morphia,"google,mongodb"
com.github.shyiko,mysql-binlog-connector-java,"database,github,connector,mysql"
org.membrane-soa,service-proxy-annot,"soa,service,proxy"
org.wildfly.swarm,keycloak-server-modules,"module,server"
org.wso2.carbon.mediation,org.wso2.carbon.mediation.dependency.mgt,management
org.gephi,filters-impl,"module,filtering,netbeans"
org.opensaml,opensaml-soap-impl,soap
io.seata,seata-tm,io
org.apache.james.jspf,apache-jspf-resolver,"apache,mail"
org.apache.activemq,apollo-openwire,"jms,queue,apache"
org.wso2.carbon.mediation,org.wso2.carbon.rest.api.stub,"rest,api,stub"
org.apache.tomcat,tomcat-servlet-api,"server,servlet,webserver,apache,tomcat,api"
org.jclouds.api,atmos,"cloud,api"
com.github.qiujiayu,autoload-cache-script-api,"github,cache,api,scripting"
com.vladsch.flexmark,flexmark-ext-media-tags,tags
de.mirkosertic.bytecoder,bytecoder.web,web
org.apache.tinkerpop,gremlin-server,"server,apache,graph"
org.checkerframework,checker-qual,"defect,analysis,metadata"
com.hortonworks.streamline,streamline-sql,sql
org.isisaddons.wicket.fullcalendar2,isis-wicket-fullcalendar2-cpt,wicket
com.android.tools.build,gradle,"tools,build,build-system,gradle,groovy,android"
org.talend.esb.auxiliary.storage,auxiliary-storage-client-rest,"esb,rest,client,storage"
org.sonatype.nexus.plugins,nexus-blobstore-s3,"plugin,aws,s3"
org.codice.ddf.spatial,spatial-wfs-metacardtype-registry-api,"registry,spatial,api"
jpcap,jpcap,clojure
org.dromara,hmily-repository-zookeeper,"repository,zookeeper"
org.wildfly,wildfly-clustering-marshalling-spi,"interface,cluster"
org.apache.directory.server,apacheds-service-builder,"server,builder,service,apache,directory"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-factored,"model,parser"
io.opencensus,opencensus-exporter-metrics-ocagent,"export,metrics,io"
